Time,cLE,cRE_measured
370.5,35.0385497268836,54.9529171558064
371,35.0152617466385,55.0230565276438
371.5,35.0164805907194,55.0157627418947
372,35.0109354066472,55.0056698079389
372.5,35.0121285247406,54.9459057222508
373,35.0411881783258,54.9326856423112
373.5,34.9704934402867,54.927862734926
374,35.0145650835792,54.9195073712474
374.5,35.024534483384,54.9234105869377
375,34.9949272244375,54.9850401676759
375.5,35.0085072643995,54.9755597488899
376,34.9873102074531,54.9330687871289
376.5,35.0186792212584,55.006497604207
377,34.9546705493927,54.9579503266968
377.5,35.0051820015423,54.983708701011
378,34.9451264943927,54.95646533036
378.5,35.0155653788086,54.9963148106501
379,34.9866333565481,54.9481118487941
379.5,35.0123458651741,54.934960825312
380,35.0228888597314,54.9008749122572
380.5,34.9708242024993,54.9764750712247
381,34.9642572261972,54.9675814438397
381.5,35.0225111791532,54.9544398241437
382,34.9694121785813,54.9992847972024
382.5,34.9675420131291,54.961065815389
383,35.0448806649911,54.9294863543537
383.5,35.0334817212563,54.948279996178
384,34.8954368790665,54.9492084408924
384.5,34.9871063375902,54.9693996653575
385,34.9592340026183,55.0103153914048
385.5,35.0227370945821,54.9094447611686
386,34.9944182860987,54.9065024415724
386.5,35.0334450917292,54.9488542939228
387,35.0260233344769,54.9762944936217
387.5,34.997095280444,54.9491983228033
388,35.0209906060132,54.9284974706536
388.5,35.0144996180056,54.9216437901189
389,34.9836139511935,54.9532131080531
389.5,34.9758764870356,54.9274716098396
390,35.0496866675607,54.9518224782853
390.5,34.9973861733085,54.9648528234499
391,34.9889442510944,54.9886212552253
391.5,34.9486284169304,54.9711861515884
392,34.9372871516351,54.9636574593479
392.5,34.9625884560001,54.9453781703503
393,34.9861442639582,54.9143231395041
393.5,35.0136703044848,54.9549680529967
394,35.0584723541196,54.9673723021561
394.5,35.0166877601353,54.9579491878981
395,34.9827596399703,54.9514635524927
395.5,35.0022686021396,54.9294698260282
396,35.0106618648913,54.978251631857
396.5,34.9741758164814,54.9472910537215
397,34.9885347200494,54.930513828247
397.5,35.0665537138001,54.9677256610177
398,35.0046548370104,54.9883369865817
398.5,34.9703303465365,54.9219335422757
399,35.0046262710502,54.886417611127
399.5,34.9958691677994,54.9331222852509
400,35.0617079753772,54.9088005743583
400.5,35.0146148104241,54.97680348731
401,34.9926377566729,54.9765262691877
401.5,35.0193574502043,54.9557531917833
402,35.0306037029083,54.9568250488769
402.5,35.0247589375419,54.9647457245006
403,35.0077528442012,54.9554255580362
403.5,34.9765500711268,54.9316214295036
404,34.984788561744,54.9396187486029
404.5,34.9768196376263,54.9917854909047
405,34.998713872738,54.8914513094996
405.5,34.9857652753581,54.953504632327
406,34.9716936192028,54.9611291641347
406.5,34.9805330838704,54.9521107461017
407,35.025401266608,54.9991611060149
407.5,35.0457736692675,54.9223290958863
408,34.9673561667276,54.9760347116285
408.5,35.0205091693824,54.9673821690835
409,35.0513018503865,54.9447660019426
409.5,35.0173340652441,54.9853472799485
410,34.9961327416592,54.9554441676556
410.5,35.008881274005,54.9260469576696
411,35.0254337677414,55.0126267189651
411.5,34.9817688634152,54.9365278878765
412,34.988389067505,54.921188699758
412.5,35.021984596394,54.9428647739618
413,34.9645143703805,55.0005359988763
413.5,34.9908517768845,54.9384809357753
414,35.0055017804795,54.9503183356085
414.5,34.9372263089266,54.9649413201579
415,34.9971007445843,55.0088409090802
415.5,34.9601379112089,54.9161955031151
416,35.0462191367509,54.9763320043177
416.5,34.95948695872,54.9601966799681
417,35.0108831662411,54.9633579279492
417.5,34.9481683729541,54.9225558050134
418,35.0108285525428,54.9392743644558
418.5,34.9965486590386,54.990598069638
419,35.0332443741677,54.9579665871189
419.5,34.9915712792315,54.9612101892109
420,35.0105867655223,54.940731809084
420.5,34.9289623875339,54.9278404422797
421,34.9633524874152,54.9648006397444
421.5,35.0294448417609,54.9404936456457
422,34.9836260054213,54.9272360728433
422.5,35.0544552279451,54.9584084792274
423,35.0140031074278,54.9878090912556
423.5,34.9313549148161,54.9846230828217
424,35.0445479855833,54.9680908835462
424.5,35.0057389248867,54.9343180171995
425,34.970530932411,54.9990256522472
425.5,35.0087997290145,54.9749095354943
426,34.9934685688524,54.9765164428427
426.5,34.9920279948509,54.9624309511608
427,35.0287809804279,54.9955730957351
427.5,34.9758832505302,54.9366743032425
428,35.0475794574573,54.9790608936264
428.5,34.9973802564666,55.0533522727588
429,35.0383372730565,54.9648822453225
429.5,35.0178222331031,54.9529124485625
430,35.0220578282096,54.9491377404346
430.5,35.0138820411689,54.9744955699724
431,35.0281046137981,54.9330320249701
431.5,35.0047457836265,54.9647420158769
432,34.9631863037766,54.9612796645587
432.5,35.0486111164398,54.9667389803578
433,35.0274561646268,54.9489016618709
433.5,35.0288728069716,54.9680890469677
434,35.049237005362,54.9554898260256
434.5,34.9758361580071,55.0136142054764
435,34.9597458267002,54.9299028747569
435.5,34.9832719204179,54.9705030253263
436,34.9740820805514,54.9439347961835
436.5,34.9982019813396,54.9940516972034
437,35.0175607637813,54.9312592194873
437.5,34.9997690073763,54.953850915207
438,34.9687290285732,54.984379931372
438.5,35.0106937306088,54.9271361333563
439,34.9916689756855,54.9567241398962
439.5,34.9630035688265,54.9365122218927
440,34.9738110014178,54.9085923588227
440.5,35.0587970556741,54.9612910293274
441,35.0183494594312,54.9241024834562
441.5,35.0301633405169,54.962411288855
442,35.0119446836634,54.9599758037314
442.5,35.0455616401986,54.9510450794048
443,34.9872126219983,54.9434684192437
443.5,34.9838622742413,54.9229800204291
444,35.0315200772299,54.9283728173716
444.5,35.0359992123639,54.952766435071
445,34.9803094588,54.9328457832308
445.5,34.9318913396234,54.9407401443734
446,35.0766397929389,54.9665880503052
446.5,35.0319520066335,54.9189212759865
447,35.007214829426,54.9779625237221
447.5,35.0393761196025,54.9726521063486
448,35.0359634604435,54.9735195374011
448.5,35.0432971831592,54.9663734050732
449,34.9808825768984,54.9259140801685
449.5,35.0196357003149,54.9927229871431
450,34.9741158578825,54.936515500277
450.5,34.9382192181578,54.9364290119822
451,35.0061850823297,54.9586130953683
451.5,35.0463389332125,54.9652916412447
452,35.0336345213751,54.9750980014322
452.5,34.9994987014731,54.9796550580452
453,34.9864092707679,54.9686868140565
453.5,35.0249683665886,54.9766668356817
454,35.0412359891463,54.9420731475239
454.5,34.9769121905385,54.9023579247002
455,34.9923565398914,54.998974622893
455.5,35.0371865643565,54.9590562672633
456,34.9825497875234,54.9075463470561
456.5,34.9714482082367,54.9512398390118
457,35.0590007209639,54.9487924708709
457.5,35.0069356295175,54.9847506363962
458,35.022755335911,54.9867079821853
458.5,34.968147433234,55.0029911890882
459,34.9866373805007,54.9718905911407
459.5,35.0163980868434,54.9181753331748
460,35.0233024608691,54.949649370042
460.5,35.0463133999111,54.9741705244773
461,34.9984366236184,54.9463311251026
461.5,34.9676359411501,54.9576151312237
462,35.0308487529797,54.978912700166
462.5,34.9450854566774,54.9673931914279
463,35.0254259008285,54.9408626891082
463.5,35.0189393652383,54.9609038681392
464,35.0185856022249,54.9099503593491
464.5,35.0318887104889,54.9252962663012
465,34.9962180598721,54.937153753855
465.5,35.004911594944,54.9136404366018
466,35.0041211859337,54.9672308771935
466.5,34.9909290059963,55.0089114787846
467,34.9558437708325,54.9896319678736
467.5,34.9946211288435,54.9654488859457
468,34.9822134159868,54.9374307696123
468.5,35.0473262869276,54.9474928294861
469,35.0313383708937,55.0252763905302
469.5,35.0006888263004,55.0193669952069
470,34.9744459368931,54.9477592844942
470.5,34.9897111323736,54.9689059420763
471,34.9247368913712,54.967458882356
471.5,35.0028877429913,54.9970134709697
472,35.0058460913633,54.988995346747
472.5,34.9719072250686,54.958965624936
473,35.0126548495097,54.9755715685058
473.5,35.0049144073481,54.9868414641732
474,35.0235478435354,54.9467553811081
474.5,34.9764856107079,54.9732346836298
475,35.0021113234128,55.0025842710876
475.5,35.003824711856,55.0221689354396
476,34.9946276976147,55.0020502657732
476.5,34.9612196055634,54.9135979176785
477,35.0140843797558,54.9335059369498
477.5,35.0415353394787,54.9685901469162
478,34.9623606226942,54.9457115678103
478.5,34.9805012295432,54.9619506005687
479,34.9857212052126,54.9560016943183
479.5,34.9837458106778,54.9412722417469
480,34.9415307746814,54.9041574397088
480.5,34.9199582205225,54.957956498812
481,34.9700074203992,54.9841655110438
481.5,34.9895871525128,54.9408669369317
482,34.9712580438206,54.9032686680319
482.5,35.0172752310272,54.9620441245503
483,34.9774680885513,54.9659175724544
483.5,34.9658760698138,54.9631442365134
484,34.9730676174129,54.9459608636673
484.5,35.0329535338159,54.954858844795
485,35.006367939652,54.9864412439463
485.5,35.0113461523533,54.9408262800316
486,34.980895702869,54.9460513241094
486.5,35.0123261939715,54.9210608970965
487,35.0172823744888,54.9749224279924
487.5,34.9611496723711,54.9495037669973
488,35.0070308120126,54.9114869774683
488.5,34.9872745031641,54.9832955219412
489,34.9699198503963,54.9722520198505
489.5,35.0112971802111,54.898205041887
490,34.962907906074,54.9861828135901
490.5,34.9759393362627,54.9980552245101
491,34.9848714023783,54.9053132214927
491.5,35.010896075073,54.9463333964139
492,35.0482446008413,55.0012640776055
492.5,35.0199744504455,54.9435556687578
493,35.0458450502374,54.9944865627767
493.5,35.0458793728015,54.9531780386284
494,34.9839612874114,55.0038721633024
494.5,34.9631167828429,54.9695719987879
495,34.9878594484329,55.0012052868888
495.5,34.9645112678926,54.9405421794462
496,34.9148753389757,54.8974450432859
496.5,34.9838185484274,54.9265629252239
497,34.9774697824967,54.9037899028852
497.5,34.952771941167,54.9510825775333
498,35.0055626781139,54.9038389178276
498.5,35.0641531191734,54.9715958619703
499,34.9012417859189,55.000445626912
499.5,35.0004631155441,54.9613375141642
500,35.0122268260661,54.9569990924091
500.5,35.0127214771993,54.9449696451021
501,34.9875557749116,54.9657610304863
501.5,34.996077110603,54.9369520356604
502,35.0242477655811,54.8687461858082
502.5,35.0312150890094,55.0066068821662
503,34.9982637611592,55.0207305869416
503.5,34.9713042764163,55.029624261137
504,35.0656183192509,54.9799725816201
504.5,34.9938936626526,54.9473019805538
505,35.0304718179347,54.9847694465726
505.5,35.0159999720149,54.9992681578685
506,34.9905766689299,55.0108870626156
506.5,34.9920283782477,54.9550883986802
507,35.0205016807979,54.9732263293207
507.5,35.0101205608145,54.9448344408667
508,34.9991244569757,54.9878629203307
508.5,35.0230147443831,54.9448735514911
509,35.0216317935421,54.9447805638328
509.5,35.0115328113806,54.9856426300725
510,35.0154404378318,54.964036596985
510.5,34.9641495055106,54.9207181947254
511,34.9713927568001,54.962341395556
511.5,34.9701677317371,54.9690999293694
512,35.0150534036473,54.9044147233996
512.5,35.0181453607831,54.9635283490237
513,35.0020636240801,55.0024401766729
513.5,34.9910393803056,54.9763921938609
514,35.0214677593827,54.9275704587093
514.5,34.9928296811155,54.9252188284125
515,35.0749692376602,54.9207719602972
515.5,34.9873553043064,54.9365158067464
516,35.012613799648,55.0099257897346
516.5,35.0551354014832,54.9906741821455
517,35.0173410979928,54.9580039904043
517.5,35.0322337245474,54.9308205152715
518,35.0422474855572,54.9729150256978
518.5,34.9540379938245,54.9725297257152
519,34.9568660957945,54.9327992721506
519.5,34.9760670184742,55.008873689545
520,35.0292727754314,54.961222925544
520.5,34.9987702913221,54.9479653960942
521,35.0252033252986,55.0159585863336
521.5,34.982353254843,54.9731529564647
522,34.9911603235145,54.9056366920482
522.5,35.0346290873968,54.931614733912
523,35.0210812791149,54.9399337682956
523.5,35.0150309815935,54.9506817557637
524,34.9631034149058,54.9944015721099
524.5,35.0348765143445,55.0111798026666
525,34.9694618946013,54.9558853161394
525.5,35.0239605433328,54.9545367713658
526,35.0363718388558,54.9885810896816
526.5,35.0004713143841,54.9311277890901
527,35.0020922099311,54.903365057556
527.5,35.0294784841244,54.945663489196
528,35.0111019716552,54.8881368955699
528.5,34.9327539416643,54.9781513240747
529,35.0214636044073,54.940619349557
529.5,35.0366080591042,54.9246774368203
530,34.9994964129893,54.9376886791732
530.5,35.0041052356993,54.9789695895764
531,35.0592586418048,54.975214156941
531.5,35.0104311386568,54.9452004859884
532,35.0110805295703,54.9752655416035
532.5,35.0066021471968,54.9549242181591
533,35.04735133986,54.9156060479163
533.5,35.0297014997203,55.0000541615532
534,35.0128497652557,54.8867074626321
534.5,34.976083325684,54.989157815628
535,35.0097064494562,54.9629874202665
535.5,34.9747268212715,54.9119087573643
536,34.953040665968,54.9997699411673
536.5,34.9852983267703,54.9563349506179
537,34.9520251013539,54.9005091441859
537.5,35.0144688483557,54.9374013875814
538,35.0087887945297,55.008794233021
538.5,34.9991538583888,54.9536999616999
539,34.9485341974499,54.9526969440472
539.5,35.0367802518398,54.9255166233123
540,34.9657019337619,54.9475283889887
540.5,35.0158411205656,54.9504780943387
541,34.9875666830483,54.9257828835247
541.5,35.0570836215789,54.9576738043484
542,35.01869981803,54.9520671531039
542.5,35.0757487692414,54.9779420766112
543,35.0083116173858,54.9507377704523
543.5,34.9969081449546,54.9307268534331
544,35.0307125422415,54.9656572699925
544.5,35.0344418910979,54.9447660175126
545,34.9522354297678,54.9660047016495
545.5,34.9804072448089,54.981490842225
546,35.0343403277,54.9946357974207
546.5,34.9885101836705,54.9299311771522
547,34.9801426168612,54.9523194921167
547.5,35.0221061573148,54.9492339324816
548,35.0129621857096,54.9695119954005
548.5,35.0532549886551,54.9126591454622
549,34.9418758043492,54.9710739862649
549.5,35.0249315106258,54.9322941468481
550,34.9644482924126,54.9622154380209
550.5,35.0311950934499,54.9584124583859
551,35.0246109140591,54.955698320358
551.5,35.0314207526985,54.9977471844717
552,35.0127247994272,54.9880599641396
552.5,35.0380070646575,54.9570184656611
553,35.001900976762,54.9755485580656
553.5,34.9330964893535,54.96844622164
554,35.0010566311356,54.9178028837596
554.5,35.0281483585014,54.9754199027697
555,34.9636827624889,55.0078068019378
555.5,35.0067916595911,54.9667674422231
556,34.985401102524,54.9500808959515
556.5,35.0076168434159,54.9348896119086
557,35.0276677958936,54.9552399378953
557.5,34.9915124376949,54.9716091417132
558,34.9973387325398,54.976962385625
558.5,35.0251007848912,54.9538157692221
559,34.9780085652598,54.9719376876059
559.5,35.0117419605691,54.9326934477274
560,35.0233644814478,54.9758310103634
560.5,34.9693401530023,54.9106095432457
561,35.0248957148474,54.9586319388199
561.5,34.9751990467908,54.9162731064221
562,34.9243732967455,54.9039489513244
562.5,34.9796006477033,54.9890138054315
563,35.0207010943314,54.9595648256253
563.5,35.0020154310852,54.918211049719
564,35.0153512939446,54.9744582829621
564.5,35.0070087429096,54.943208425249
565,35.005456088006,54.9575505330579
565.5,35.0174400863705,54.9749550853707
566,35.0096080752787,54.9609728029106
566.5,34.9651600513781,54.9833892936932
567,35.0448283317816,54.9070948986567
567.5,35.0478453966336,54.9497334016897
568,34.9929274310778,55.0257826091934
568.5,34.9136133503373,54.9877863859718
569,35.0418070250394,54.9137998200501
569.5,34.9743618178755,54.993814857781
570,35.0518955275485,54.9985942041411
570.5,34.9918536451432,54.9501252066118
571,34.9924816906185,54.9768186207031
571.5,35.031338727034,54.9685401879576
572,34.978307144998,54.992878187747
572.5,34.9886633353101,54.9400368203014
573,35.0167985161944,54.9311398732385
573.5,34.9732034623582,54.9607689827421
574,35.0048764542302,54.9775305183448
574.5,34.9812150575855,54.9417065038349
575,34.961133764274,54.934835938813
575.5,34.9936174658472,54.9680968360454
576,34.9298275863007,54.9436325261517
576.5,35.0287249380943,54.9775923473971
577,34.9787504324993,54.9883376679009
577.5,35.0308598245352,54.96630295903
578,35.0202934575778,54.9419465156296
578.5,34.9798006231907,54.9545382820338
579,35.0385295532896,54.903777162581
579.5,35.0112962885267,55.0105415990795
580,34.9769993546373,54.9460195921045
580.5,34.9890186674504,54.9230932934765
581,34.9884961783253,54.983245856299
581.5,35.0099374516922,54.9871193070847
582,34.9926731636002,54.9901543462711
582.5,34.9802526166319,54.9151931352024
583,34.9439677086716,54.9841262457588
