Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,c_LO_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
339330,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339360,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339390,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339420,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339450,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339480,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339510,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339540,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
339570,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339600,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339630,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339660,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
339690,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339720,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
339750,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339780,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339810,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339840,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339870,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
339900,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799130400001,0,54.9580983899999,1,1,0,0,0
339930,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900002,1,1,0,0,0
339960,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
339990,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340020,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340050,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340080,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340110,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340140,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340170,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340200,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340230,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340260,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340290,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340320,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340350,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340380,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340410,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340440,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340470,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340500,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340530,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340560,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
340590,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340620,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340650,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340680,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340710,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340740,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340770,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340800,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899996,1,1,0,0,0
340830,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340860,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340890,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340920,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
340950,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
340980,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341010,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341040,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341070,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341100,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341130,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799130400001,0,54.9580983899999,1,1,0,0,0
341160,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341190,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
341220,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799130400001,0,54.9580983900001,1,1,0,0,0
341250,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900002,1,1,0,0,0
341280,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341310,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341340,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
341370,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341400,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341430,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341460,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
341490,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341520,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341550,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341580,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341610,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341640,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341670,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341700,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341730,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
341760,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799130399999,0,54.9580983900001,1,1,0,0,0
341790,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341820,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341850,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
341880,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341910,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341940,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
341970,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342000,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342030,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899997,1,1,0,0,0
342060,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342090,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342120,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342150,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342180,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342210,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342240,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342270,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342300,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342330,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342360,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342390,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342420,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342450,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342480,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342510,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342540,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342570,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342600,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342630,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342660,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342690,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342720,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342750,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342780,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899997,1,1,0,0,0
342810,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
342840,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342870,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342900,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
342930,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
342960,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
342990,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
343020,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343050,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343080,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343110,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799130399999,0,54.9580983899999,1,1,0,0,0
343140,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
343170,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900002,1,1,0,0,0
343200,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343230,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343260,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343290,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343320,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343350,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343380,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
343410,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
343440,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
343470,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900002,1,1,0,0,0
343500,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343530,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899999,1,1,0,0,0
343560,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343590,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900002,1,1,0,0,0
343620,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343650,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343680,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343710,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343740,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343770,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343800,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983899998,1,1,0,0,0
343830,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343860,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343890,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.9580983900001,1,1,0,0,0
343920,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343950,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
343980,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87991304,0,54.95809839,1,1,0,0,0
