Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
616590,17.59,54.7,282.65,235.79,229.54,206.82,7.44,35.59,0.02,0,0.91,0.99,0.42,0.52,0.52,1,0,1,0,17.5898865880906,0,54.6982534246357,1,1,0,0,4
616620,17.58,54.69,288.81,238.72,231.65,204.47,7.44,35.63,0.02,0,0.87,1,0.42,0.53,0.53,1,0,1,0,17.5809662804632,0,54.6869128740401,1,1,0,0,4
616650,17.6,54.68,291.64,235.56,241.81,204.02,7.43,35.59,0,0.04,0.84,1,0.42,0.52,0.52,1,0,1,0,17.5963066626397,0,54.6836536890216,1,1,0,0,4
616680,17.58,54.7,290.66,243.69,231.57,201.68,7.43,35.57,0.03,0.01,0.86,1,0.42,0.52,0.52,1,0,1,0,17.5768321885932,0,54.6993136379494,1,1,0,0,4
616710,17.58,54.65,281.95,234.09,233.67,200.69,7.43,35.58,0,0.01,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.5794948891489,0,54.6520933749854,1,1,0,0,4
616740,17.51,54.74,282.28,231.84,235.63,206.81,7.44,35.62,0,0,0.84,0.99,0.42,0.53,0.53,1,0,1,0,17.507795860582,0,54.742632555373,1,1,0,0,4
616770,17.58,54.72,288.88,238.81,232.24,207.22,7.48,35.63,0.05,0,0.85,1,0.42,0.53,0.53,1,0,1,0,17.5756889909189,0,54.7225609010707,1,1,0,0,4
616800,17.59,54.68,284.04,228.45,238.06,201.52,7.41,35.59,0,0.01,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.592625190536,0,54.6796971407062,1,1,0,0,4
616830,17.55,54.71,283.84,232.82,230.98,200.4,7.43,35.63,0,0.02,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.5521612329639,0,54.709084761831,1,1,0,0,4
616860,17.58,54.74,289.33,234,238.19,204.93,7.48,35.68,0.07,0,0.92,1,0.42,0.53,0.53,1,0,1,0,17.5764233337053,0,54.7357043336304,1,1,0,0,4
616890,17.59,54.61,284.79,235.18,233.81,204.87,7.47,35.63,0.02,0.03,0.86,1,0.42,0.52,0.52,1,0,1,0,17.5864459813309,0,54.6089376646555,1,1,0,0,4
616920,17.51,54.69,275.9,231.27,236.69,202.6,7.38,35.65,0.07,0.03,0.87,0.98,0.42,0.52,0.52,1,0,1,0,17.5071479514751,0,54.6914492405719,1,1,0,0,4
616950,17.46,54.68,282.87,230.67,228.98,207.19,7.44,35.69,0.01,0.02,0.89,0.99,0.42,0.53,0.53,1,0,1,0,17.4644108173357,0,54.6776750618678,1,1,0,0,4
616980,17.57,54.71,278.95,232.56,230.82,202.28,7.43,35.7,0,0.03,0.84,0.99,0.42,0.53,0.53,1,0,1,0,17.5694160412792,0,54.7119166175222,1,1,0,0,4
617010,17.59,54.68,292.18,230.4,235.03,203.87,7.47,35.61,0,0.04,0.9,1,0.42,0.52,0.52,1,0,1,0,17.5864909912495,0,54.6800988529699,1,1,0,0,4
617040,17.62,54.71,286.17,232.07,234.29,202.48,7.45,35.61,0.02,0.02,0.86,1,0.42,0.52,0.52,1,0,1,0,17.6151563621071,0,54.7097512977636,1,1,0,0,4
617070,17.58,54.66,277.58,227.85,240.96,200.35,7.39,35.65,0.02,0.01,0.82,0.98,0.42,0.52,0.52,1,0,1,0,17.5836444565482,0,54.6647183074019,1,1,0,0,4
617100,17.53,54.72,278.75,228.21,233.55,208.99,7.44,35.65,0.04,0.04,0.88,0.98,0.42,0.52,0.52,1,0,1,0,17.5312804328752,0,54.7224875470488,1,1,0,0,4
617130,17.6,54.68,291.8,236.07,234.11,207.39,7.44,35.62,0.03,0,0.92,1,0.42,0.52,0.52,1,0,1,0,17.5967560877866,0,54.6845008848683,1,1,0,0,4
617160,17.5,54.69,285.09,236.52,236.13,203.75,7.4,35.64,0,0,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.4972391465848,0,54.6862278480905,1,1,0,0,4
617190,17.44,54.66,286.84,233.54,229.91,206.45,7.42,35.65,0.05,0.02,0.91,1,0.42,0.52,0.52,1,0,1,0,17.4385523713336,0,54.6644959952787,1,1,0,0,4
617220,17.49,54.74,284.68,232.99,231.98,209.71,7.4,35.72,0,0,0.88,0.99,0.42,0.53,0.53,1,0,1,0,17.4914963425765,0,54.7389266049426,1,1,0,0,4
617250,17.58,54.67,285.86,228.3,227.74,206.31,7.4,35.67,0,0,0.84,0.99,0.42,0.52,0.52,1,0,1,0,17.5768433837881,0,54.6710578014074,1,1,0,0,4
617280,17.55,54.7,283.8,233.54,241.28,199.92,7.42,35.62,0,0.04,0.83,0.99,0.42,0.52,0.52,1,0,1,0,17.5540607435906,0,54.7031684216952,1,1,0,0,4
617310,17.51,54.6,288.73,235.91,240.82,204.5,7.42,35.69,0.03,0,0.85,1,0.42,0.52,0.52,1,0,1,0,17.5101370173411,0,54.6007364521735,1,1,0,0,4
617340,17.51,54.66,286.48,236.97,232.36,209.98,7.42,35.65,0.03,0.06,0.86,1,0.42,0.52,0.52,1,0,1,0,17.514338141373,0,54.6592774319577,1,1,0,0,4
617370,17.58,54.69,283.24,227.78,236.84,205.05,7.43,35.68,0,0,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.5788430280492,0,54.6892924893079,1,1,0,0,4
617400,17.5,54.74,282.91,230.87,236.84,202.61,7.47,35.67,0.04,0.01,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.495024106993,0,54.7362777298283,1,1,0,0,4
617430,17.52,54.66,285.83,234.29,229.37,200.55,7.42,35.66,0,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.5166126945672,0,54.6617023004564,1,1,0,0,4
617460,17.48,54.73,271.63,232.87,241.66,209.7,7.4,35.64,0.06,0.02,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.4819532223059,0,54.7250413529324,1,1,0,0,4
617490,17.54,54.73,279.29,230.14,231.31,200.29,7.45,35.64,0.02,0.05,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.5420638299468,0,54.7317696532885,1,1,0,0,4
617520,17.46,54.69,284.43,236.69,229.22,206.53,7.44,35.64,0.02,0,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4620962527211,0,54.6895470910622,1,1,0,0,4
617550,17.51,54.59,280.35,233.36,239.63,202.31,7.42,35.68,0.03,0.01,0.84,0.99,0.42,0.52,0.52,1,0,1,0,17.5072108151105,0,54.5947455606664,1,1,0,0,4
617580,17.52,54.67,274.27,238.05,230.64,198.04,7.44,35.63,0.03,0.02,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.5162622601531,0,54.6702715206803,1,1,0,0,4
617610,17.49,54.74,284.3,231.13,231.11,202.28,7.41,35.69,0,0.06,0.89,0.99,0.42,0.52,0.52,1,0,1,0,17.4890620517966,0,54.7396774092374,1,1,0,0,4
617640,17.51,54.66,277.22,228.43,230.71,202.48,7.45,35.65,0,0.03,0.85,0.98,0.42,0.52,0.52,1,0,1,0,17.5128145923025,0,54.659266655495,1,1,0,0,4
617670,17.42,54.71,283.14,225.61,236.98,201.95,7.49,35.72,0,0.07,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.4162963577296,0,54.7058711110307,1,1,0,0,4
617700,17.46,54.69,285.2,233.08,239.41,209.49,7.41,35.67,0.03,0,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.4562135720148,0,54.6941772563481,1,1,0,0,4
617730,17.47,54.6,287.73,228.19,235.1,212.63,7.38,35.69,0,0.01,0.89,0.99,0.42,0.52,0.52,1,0,1,0,17.4749712467218,0,54.6030903160053,1,1,0,0,4
617760,17.45,54.69,282.81,232.96,235,204.99,7.44,35.72,0.01,0.02,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.4546935531517,0,54.6889866446996,1,1,0,0,4
617790,17.44,54.75,284.7,230.47,235.71,202.98,7.48,35.67,0,0.02,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4376082258472,0,54.7513558049785,1,1,0,0,4
617820,17.5,54.72,287.01,234.92,229.57,203.62,7.45,35.71,0,0.02,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4973636522325,0,54.7177681004576,1,1,0,0,4
617850,17.51,54.67,278.75,236.68,236.35,205.52,7.41,35.69,0,0,0.89,0.99,0.42,0.52,0.52,1,0,1,0,17.5095389524858,0,54.6705832220038,1,1,0,0,4
617880,17.41,54.7,281.94,229.36,239.07,198.48,7.41,35.72,0.03,0.05,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.4099885826984,0,54.6969633345006,1,1,0,0,4
617910,17.43,54.73,291.97,237.33,233.21,201.44,7.46,35.71,0,0.08,0.89,1,0.42,0.52,0.52,1,0,1,0,17.42963299518,0,54.7276169044574,1,1,0,0,4
617940,17.47,54.7,285.48,215.88,234.57,200.04,7.48,35.69,0,0.03,0.89,0.99,0.42,0.52,0.52,1,0,1,0,17.467781750232,0,54.6952689646563,1,1,0,0,4
617970,17.47,54.7,278.04,242.29,234.89,203.02,7.45,35.69,0.03,0,0.89,1,0.42,0.52,0.52,1,0,1,0,17.4652265391156,0,54.699913864351,1,1,0,0,4
618000,17.48,54.67,286.96,234.04,235.86,200.81,7.39,35.72,0.01,0.05,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.4826851071313,0,54.6738524859067,1,1,0,0,4
618030,17.46,54.68,284.65,235.49,235.6,204.07,7.43,35.68,0.03,0.03,0.87,1,0.42,0.52,0.52,1,0,1,0,17.4582703239723,0,54.6826688411012,1,1,0,0,4
618060,17.47,54.72,277.71,231.33,228.88,200.64,7.45,35.7,0,0,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.4749320893006,0,54.7227024860583,1,1,0,0,4
618090,17.41,54.72,287.82,241.26,232.38,204,7.38,35.69,0.06,0,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4060738498764,0,54.7167922460793,1,1,0,0,4
618120,17.45,54.73,275.28,228.38,232.2,203.06,7.44,35.69,0.03,0.01,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.4489110612027,0,54.7274798548743,1,1,0,0,4
618150,17.41,54.73,293.34,231.68,228.92,207.27,7.42,35.72,0,0.02,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4098477766119,0,54.733764810276,1,1,0,0,4
618180,17.43,54.74,287.75,242.42,228.81,201.86,7.41,35.71,0,0.02,0.91,1,0.42,0.52,0.52,1,0,1,0,17.4316194374323,0,54.7383191069156,1,1,0,0,4
618210,17.45,54.65,282.44,223.87,220.85,198.44,7.43,35.75,0.03,0.06,0.85,0.98,0.42,0.52,0.52,1,0,1,0,17.4515607406235,0,54.6501182214795,1,1,0,0,4
618240,17.51,54.69,288.44,233.2,227.25,208.19,7.37,35.72,0.06,0.02,0.8,0.99,0.42,0.52,0.52,1,0,1,0,17.5083993553064,0,54.6918069360236,1,1,0,0,4
618270,17.44,54.68,287.22,231.12,235.43,198.26,7.44,35.68,0.02,0,0.86,1,0.42,0.52,0.52,1,0,1,0,17.4355550739214,0,54.6791372589982,1,1,0,0,4
618300,17.47,54.73,280.33,233.61,235.51,203.51,7.41,35.72,0.05,0.01,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.4654146168075,0,54.7267129731919,1,1,0,0,4
618330,17.38,54.67,285.84,226,225.42,202.28,7.41,35.68,0.07,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.3820765402905,0,54.6691318423498,1,1,0,0,4
618360,17.42,54.74,285.61,234.77,234.47,200.47,7.45,35.72,0,0,0.87,1,0.42,0.52,0.52,1,0,1,0,17.4170046158371,0,54.7350828165973,1,1,0,0,4
618390,17.35,54.67,281.76,224.93,223.6,200.28,7.44,35.65,0.03,0.02,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.3469294192938,0,54.6714132801921,1,1,0,0,4
618420,17.48,54.72,281.23,225.85,241.58,199.25,7.47,35.71,0.01,0.04,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.4770724098834,0,54.7199242134507,1,1,0,0,4
618450,17.37,54.7,283.22,230.45,226.2,196.17,7.43,35.68,0.01,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.3661365434519,0,54.6993139631526,1,1,0,0,4
618480,17.44,54.63,294.3,232.46,218.8,208.77,7.4,35.75,0.04,0.04,0.9,1,0.42,0.52,0.52,1,0,1,0,17.4364865934722,0,54.6336010768591,1,1,0,0,4
618510,17.37,54.71,280.92,223.13,235.55,205.29,7.42,35.7,0.03,0.04,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.3669999817687,0,54.7119629307698,1,1,0,0,4
618540,17.44,54.72,287.95,236.18,231.45,201.26,7.46,35.72,0,0.03,0.88,1,0.42,0.52,0.52,1,0,1,0,17.4397992160254,0,54.7150963322088,1,1,0,0,4
618570,17.36,54.68,279.57,235.94,241.05,205.14,7.44,35.7,0.08,0.02,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.364352288395,0,54.6812853871386,1,1,0,0,4
618600,17.39,54.71,278.9,226.86,228.37,206.52,7.41,35.78,0.03,0.02,0.85,0.98,0.42,0.52,0.52,1,0,1,0,17.3881832115576,0,54.707227118658,1,1,0,0,4
618630,17.4,54.74,281.8,230.96,224.46,204.67,7.43,35.74,0.03,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.3984483661839,0,54.7395134109799,1,1,0,0,4
618660,17.41,54.73,276.38,228.43,228.13,201.9,7.46,35.72,0.03,0.03,0.93,0.98,0.42,0.52,0.52,1,0,1,0,17.414735265607,0,54.7330813985345,1,1,0,0,4
618690,17.41,54.68,288.43,236.94,229.58,203.31,7.4,35.72,0.03,0,0.84,1,0.42,0.52,0.52,1,0,1,0,17.4050876697469,0,54.6787794140545,1,1,0,0,4
618720,17.35,54.67,291.47,238.63,227.25,199.6,7.43,35.7,0,0,0.88,1,0.42,0.52,0.52,1,0,1,0,17.3508569727955,0,54.6661333400466,1,1,0,0,4
618750,17.34,54.63,284.54,240.81,233.46,205.84,7.41,35.75,0.01,0,0.88,1,0.42,0.52,0.52,1,0,1,0,17.3375516845702,0,54.6251233561766,1,1,0,0,4
618780,17.4,54.75,288.98,242.32,232.71,199.73,7.39,35.7,0.02,0,0.89,1,0.42,0.52,0.52,1,0,1,0,17.4023381862498,0,54.7492799338288,1,1,0,0,4
618810,17.28,54.68,283.28,239.06,234.34,205.37,7.42,35.78,0.03,0.02,0.88,1,0.42,0.52,0.52,1,0,1,0,17.2817473886148,0,54.6802516114503,1,1,0,0,4
618840,17.3,54.72,282.45,229.94,240.63,200.94,7.4,35.78,0.03,0.04,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.2964868648641,0,54.7222879064204,1,1,0,0,4
618870,17.38,54.69,283.77,230.44,226.81,198.71,7.43,35.73,0,0.03,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.3766530614301,0,54.6882542447021,1,1,0,0,4
618900,17.34,54.76,280.49,231.22,238.17,203.84,7.48,35.73,0.01,0,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.344387772568,0,54.7574668592359,1,1,0,0,4
618930,17.3,54.75,282.26,224.81,230.83,201.86,7.44,35.77,0.05,0.03,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.2966643519179,0,54.7489482799104,1,1,0,0,4
618960,17.35,54.7,282.87,229.58,233.79,206.76,7.41,35.74,0,0.03,0.81,0.99,0.42,0.52,0.52,1,0,1,0,17.3465795384324,0,54.6965399083951,1,1,0,0,4
618990,17.3,54.78,289.05,230.25,227.37,206.44,7.41,35.79,0,0.02,0.91,1,0.42,0.52,0.52,1,0,1,0,17.2991695614073,0,54.7816712820782,1,1,0,0,4
619020,17.3,54.74,280.84,228.7,241,199.47,7.45,35.76,0,0.02,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.2991618523501,0,54.7420483358502,1,1,0,0,4
619050,17.34,54.81,271.56,235.42,237.78,204.12,7.39,35.77,0,0.02,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.3387454314869,0,54.8066370460147,1,1,0,0,4
619080,17.36,54.72,281.49,228.23,238.61,200.91,7.4,35.74,0,0,0.84,0.98,0.42,0.52,0.52,1,0,1,0,17.3575336863394,0,54.7235925728501,1,1,0,0,4
619110,17.33,54.7,284.5,225.4,240.48,203.88,7.45,35.78,0.07,0,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.3307748116093,0,54.7012381445653,1,1,0,0,4
619140,17.36,54.79,281.65,217.58,227.54,203.97,7.45,35.79,0.05,0.01,0.91,0.98,0.42,0.52,0.52,1,0,1,0,17.3570666138211,0,54.7877443147688,1,1,0,0,4
619170,17.34,54.76,281.52,223.37,237.33,202.19,7.43,35.83,0,0.02,0.91,0.98,0.42,0.52,0.52,1,0,1,0,17.3378696256957,0,54.7595338347608,1,1,0,0,4
619200,17.29,54.69,277.62,223.12,237.89,201.49,7.44,35.75,0.03,0,0.87,0.98,0.42,0.52,0.52,1,0,1,0,17.287984431239,0,54.6931945773635,1,1,0,0,4
619230,17.34,54.76,271.06,231.59,231.36,203.58,7.43,35.8,0.03,0,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.3434661946796,0,54.7572612722358,1,1,0,0,4
619260,17.36,54.72,287.72,228.55,235.89,196.14,7.43,35.8,0.06,0,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.3640570815029,0,54.7175858479245,1,1,0,0,4
619290,17.32,54.72,275.58,231.26,242.5,201.57,7.44,35.82,0,0,0.88,0.98,0.42,0.52,0.52,1,0,1,0,17.3168204604356,0,54.7178801715032,1,1,0,0,4
619320,17.3,54.72,284.58,223.82,226.07,205.91,7.4,35.83,0,0.03,0.84,0.98,0.42,0.52,0.52,1,0,1,0,17.3037867237344,0,54.7178532874411,1,1,0,0,4
619350,17.31,54.75,288.11,232.92,236.18,203.71,7.39,35.77,0.01,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.309295392479,0,54.7534853348433,1,1,0,0,4
619380,17.31,54.71,281.44,234.04,233.43,197.04,7.37,35.82,0,0,0.81,0.99,0.42,0.52,0.52,1,0,1,0,17.3137969386555,0,54.7082641299752,1,1,0,0,4
619410,17.32,54.75,287.98,227.34,236.32,206.05,7.39,35.82,0.08,0.01,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.3169903288011,0,54.7541263122865,1,1,0,0,4
619440,17.32,54.73,284.99,233.16,236,203.97,7.45,35.8,0.01,0.01,0.88,1,0.42,0.52,0.52,1,0,1,0,17.3189742633532,0,54.727682576942,1,1,0,0,4
619470,17.27,54.82,277.52,234.91,230.04,202.14,7.38,35.86,0.03,0.04,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.2688878168852,0,54.8212503457906,1,1,0,0,4
619500,17.22,54.75,278.02,237.26,230.13,201.65,7.41,35.79,0.01,0,0.91,0.99,0.42,0.52,0.52,1,0,1,0,17.2215074570474,0,54.7476712669638,1,1,0,0,4
619530,17.3,54.78,278.71,218.76,230.81,200.81,7.43,35.79,0,0,0.9,0.98,0.42,0.52,0.52,1,0,1,0,17.2963070056237,0,54.7751172254365,1,1,0,0,4
619560,17.29,54.64,282.66,231.67,240.72,206.94,7.35,35.8,0,0,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.2915788168175,0,54.6367373071668,1,1,0,0,4
619590,17.31,54.71,291.76,228.5,242.72,202.98,7.42,35.88,0.08,0.06,0.83,1,0.42,0.52,0.52,1,0,1,0,17.3085156613769,0,54.7149002856653,1,1,0,0,4
619620,17.33,54.7,281.68,229.12,231.45,200.58,7.39,35.76,0.07,0.03,0.83,0.98,0.42,0.52,0.52,1,0,1,0,17.3329666957955,0,54.700824970706,1,1,0,0,4
619650,17.3,54.78,288.77,228.76,234.32,198.81,7.45,35.83,0,0.03,0.85,1,0.42,0.52,0.52,1,0,1,0,17.2985724553573,0,54.7812134221544,1,1,0,0,4
619680,17.26,54.72,281.94,233.4,235.86,203.9,7.4,35.82,0,0,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.2614540476658,0,54.7158773918861,1,1,0,0,4
619710,17.28,54.75,278.9,227.02,235.5,206.18,7.44,35.81,0,0.05,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.2804819736698,0,54.75286268632,1,1,0,0,4
619740,17.31,54.79,279.25,223.36,234.73,202.59,7.45,35.85,0.02,0,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.3057298284559,0,54.7891163918225,1,1,0,0,4
619770,17.23,54.74,281.05,232.65,245.35,204.55,7.42,35.86,0,0,0.84,0.99,0.42,0.52,0.52,1,0,1,0,17.2285416737563,0,54.7416589054407,1,1,0,0,4
619800,17.26,54.7,289.92,234.07,239.38,201.63,7.43,35.82,0.02,0.03,0.88,1,0.42,0.52,0.52,1,0,1,0,17.2586068528367,0,54.7013166490558,1,1,0,0,4
619830,17.22,54.72,281.79,225.83,234.69,202.57,7.37,35.83,0.06,0.05,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.2191520861553,0,54.7238099080334,1,1,0,0,4
619860,17.26,54.71,287.29,237.26,230,204.81,7.37,35.87,0,0.04,0.86,1,0.42,0.52,0.52,1,0,1,0,17.2565457451326,0,54.7103890580461,1,1,0,0,4
619890,17.27,54.67,288.96,228.56,234.64,204.05,7.41,35.84,0.03,0.01,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.2690953947219,0,54.672266852734,1,1,0,0,4
619920,17.28,54.72,280.62,225.7,228.37,203.58,7.43,35.87,0.01,0,0.84,0.98,0.42,0.52,0.52,1,0,1,0,17.2808606853338,0,54.7172078334867,1,1,0,0,4
619950,17.23,54.71,282.48,228.18,233.14,199.63,7.41,35.87,0,0.04,0.89,0.99,0.42,0.52,0.52,1,0,1,0,17.2264632506564,0,54.7071115827911,1,1,0,0,4
619980,17.22,54.77,279.93,225.02,226.99,205.83,7.41,35.85,0,0,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.2237159135182,0,54.7682608986912,1,1,0,0,4
620010,17.25,54.73,286.31,232.81,227.27,206.42,7.48,35.86,0,0.03,0.93,1,0.42,0.52,0.52,1,0,1,0,17.2476074426751,0,54.7322529866941,1,1,0,0,4
620040,17.27,54.7,291.42,236.95,233.66,203.26,7.47,35.85,0.03,0.08,0.83,1,0.42,0.52,0.52,1,0,1,0,17.2674010219918,0,54.7018311563662,1,1,0,0,4
620070,17.2,54.81,285.08,219.9,228.04,199.78,7.47,35.89,0,0,0.87,0.99,0.42,0.52,0.52,1,0,1,0,17.2035428075073,0,54.8090678415354,1,1,0,0,4
620100,17.23,54.73,283.6,226.3,235.13,205.17,7.45,35.9,0,0,0.83,0.99,0.42,0.52,0.52,1,0,1,0,17.2297387187599,0,54.7283787877583,1,1,0,0,4
620130,17.2,54.76,290.66,236.66,235.77,204.19,7.39,35.83,0.03,0,0.89,1,0.42,0.52,0.52,1,0,1,0,17.2037126686953,0,54.7617565111302,1,1,0,0,4
620160,17.31,54.8,278.76,229.42,227.1,207.53,7.39,35.85,0.04,0.01,0.86,0.98,0.42,0.52,0.52,1,0,1,0,17.3052100572902,0,54.8043620169046,1,1,0,0,4
620190,17.23,54.79,287.4,231.92,243.79,202.39,7.4,35.91,0,0.02,0.84,0.99,0.42,0.52,0.52,1,0,1,0,17.2326403621168,0,54.7857228355931,1,1,0,0,4
620220,17.23,54.75,277.45,227.01,233.47,198.31,7.42,35.94,0.01,0,0.84,0.98,0.42,0.52,0.52,1,0,1,0,17.2266205398511,0,54.7525865492647,1,1,0,0,4
620250,17.21,54.72,282.39,231.62,233.93,200.59,7.42,35.9,0.04,0.06,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.2114982133688,0,54.7248185931179,1,1,0,0,4
620280,17.22,54.71,276.49,227.36,242.6,200.03,7.48,35.91,0.01,0.06,0.84,0.99,0.42,0.52,0.52,1,0,1,0,17.2181667597008,0,54.7130029654241,1,1,0,0,4
620310,17.18,54.76,291.7,223.54,234.83,203.02,7.43,35.85,0.05,0.02,0.89,1,0.42,0.52,0.52,1,0,1,0,17.1760893657569,0,54.7638889555488,1,1,0,0,4
620340,17.23,54.73,275.21,232.4,232.95,204.72,7.39,35.89,0.05,0.02,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.2275256841896,0,54.733848361629,1,1,0,0,4
620370,17.21,54.75,284.41,228.67,234.86,202.59,7.41,35.86,0.03,0.02,0.91,0.99,0.42,0.52,0.52,1,0,1,0,17.2050727903457,0,54.7514018955252,1,1,0,0,4
620400,17.26,54.78,280.91,234.81,231.42,202.5,7.4,35.83,0.01,0.01,0.85,0.99,0.42,0.52,0.52,1,0,1,0,17.2568137637811,0,54.7790049221526,1,1,0,0,4
620430,17.18,54.68,283.48,225.1,241.57,212.39,7.43,35.98,0.01,0.03,0.88,0.99,0.42,0.52,0.52,1,0,1,0,17.1812150508767,0,54.684707818087,1,1,0,0,4
620460,17.21,54.83,276.78,227.21,238.73,203.9,7.39,35.89,0,0.02,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.205487083608,0,54.828945261508,1,1,0,0,4
620490,17.24,54.68,286.65,230.79,232.55,196.67,7.43,35.92,0.05,0.01,0.87,1,0.42,0.52,0.52,1,0,1,0,17.2383885483902,0,54.6813240350868,1,1,0,0,4
620520,17.21,54.76,274.87,229.46,234.12,193.1,7.47,35.92,0.04,0.01,0.89,0.98,0.42,0.52,0.52,1,0,1,0,17.2056227596553,0,54.7637372317836,1,1,0,0,4
620550,17.2,54.67,283.06,227.56,240.59,199.65,7.42,35.88,0.01,0.03,0.9,0.99,0.42,0.52,0.52,1,0,1,0,17.2024588801528,0,54.6692911415037,1,1,0,0,4
620580,17.15,54.73,282.9,230.17,235.33,200.06,7.45,35.97,0,0.06,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.1547889039968,0,54.7304994423622,1,1,0,0,4
620610,17.16,54.73,276.11,230.61,233.86,199.29,7.41,35.92,0,0,0.85,0.98,0.42,0.52,0.52,1,0,1,0,17.1640348370208,0,54.72914831455,1,1,0,0,4
620640,17.19,54.79,278.92,227.85,228.25,201.73,7.41,35.9,0,0,0.88,0.98,0.42,0.52,0.52,1,0,1,0,17.1935167930496,0,54.7913316469312,1,1,0,0,4
620670,17.18,54.75,289.61,228.05,235.6,200.87,7.4,35.94,0,0,0.91,0.99,0.42,0.52,0.52,1,0,1,0,17.1754875833163,0,54.7475197657179,1,1,0,0,4
620700,17.21,54.73,283,229.68,238.35,205.29,7.36,35.92,0,0.03,0.88,0.98,0.42,0.52,0.52,1,0,1,0,17.2060088730104,0,54.7266211655517,1,1,0,0,4
620730,17.25,54.8,276.67,233.6,233.39,207.86,7.43,35.94,0.03,0.06,0.91,0.99,0.42,0.52,0.52,1,0,1,0,17.2540297854981,0,54.7959637003803,1,1,0,0,4
620760,17.16,54.73,277.36,230.79,237.11,211.66,7.4,35.96,0.02,0,0.84,0.98,0.42,0.52,0.52,1,0,1,0,17.1623592482712,0,54.7283058255128,1,1,0,0,4
620790,17.18,54.72,275.43,234.32,237.55,202.91,7.39,35.93,0,0.04,0.94,0.98,0.42,0.52,0.52,1,0,1,0,17.1833295048074,0,54.7170966042337,1,1,0,0,4
620820,17.2,54.75,286.51,236.26,234.32,206.32,7.31,35.89,0,0,0.86,0.99,0.42,0.52,0.52,1,0,1,0,17.2003975723295,0,54.7500924275707,1,1,0,0,4
